Account_Number,Credit_Score,Eligibility
10154330148,280,True
10947185018,230,False
10301128392,240,False
10870682889,220,False
10991541238,270,True
10948671347,230,False
10488124217,320,True
10412184586,220,False
10932765018,270,True
10229279070,280,True
10289427087,230,False
10747795383,230,False
10560401665,320,True
10396974802,290,True
10398345603,230,False
10114006362,280,True
10549362285,250,True
10300707098,220,False
10147483481,260,True
10842819686,290,True
10281364155,290,True
10172986001,250,True
10231470871,310,True
10951392942,270,True
10016110392,310,True
10773509547,230,False
10464538940,310,True
10992309142,210,False
10144122069,270,True
10559752297,250,True
10945145124,280,True
10455218262,310,True
10802920865,280,True
10431286711,300,True
10669579010,270,True
10047986120,230,False
10014578382,270,True
10839558226,270,True
10955881981,300,True
10555684957,270,True
10667757941,280,True
10441748904,230,False
10235860305,310,True
10419787501,310,True
10406921455,270,True
10232064464,300,True
10644782502,280,True
10984766411,270,True
10551834139,270,True
10820022289,300,True
10735568818,260,True
10138894362,280,True
10426180436,230,False
10970617026,280,True
10202615450,180,False
10855327619,280,True
10328442148,220,False
10326340055,200,False
10283591777,220,False
10013164689,250,True
10396893698,320,True
10419869097,220,False
10062766368,240,False
10215914028,240,False
10954953524,200,False
10407381239,200,False
10888460227,230,False
10332190029,250,True
10377156121,270,True
10280857185,290,True
10903678169,230,False
10815478073,310,True
10685664918,290,True
10531600615,310,True
10523088153,280,True
10515283105,220,False
10267381676,230,False
10594607087,230,False
10244740994,260,True
10445730063,300,True
10787394561,280,True
10266033227,290,True
10082117212,250,True
10235079710,260,True
10634843008,230,False
10132764294,220,False
10145199875,260,True
10136849866,240,False
10068401938,270,True
10820662597,250,True
10080314323,300,True
10146112458,280,True
10891211390,230,False
10189108521,300,True
10745211618,270,True
10925691105,220,False
10515073978,230,False
10779299952,250,True
10383245817,280,True
10514881524,300,True
10640818737,230,False
10839551126,250,True
10547528637,290,True
10493899433,250,True
10808323435,310,True
10919084947,310,True
10940474554,280,True
10464657762,260,True
10812991421,230,False
10336628729,310,True
10280311484,280,True
10602028264,310,True
10986066073,280,True
10704878014,230,False
10879283629,260,True
10721498923,240,False
10589388828,290,True
10870482350,280,True
10997083526,300,True
10438362707,220,False
10527230924,260,True
10846080753,300,True
10926051815,300,True
10994863383,300,True
10925939420,270,True
10422041062,260,True
10627325683,200,False
10977672583,300,True
10840593373,310,True
10342596405,210,False
10121206929,310,True
10512831251,280,True
10633085902,200,False
10628198764,280,True
10332679969,300,True
10260266623,250,True
10792833844,300,True
10798426160,300,True
10657883392,320,True
10450631030,300,True
10301307699,280,True
10853908626,300,True
10852157964,290,True
10381560713,320,True
10350862858,230,False
10529689583,270,True
10518229279,320,True
10506544863,300,True
10198829890,240,False
10723034457,330,True
10437383070,290,True
10243707810,310,True
10081105839,230,False
10589403257,230,False
10572177601,330,True
10695338938,270,True
10736743004,220,False
10277374899,260,True
10072558132,280,True
10190046243,250,True
10767244075,210,False
10995347835,190,False
10411657237,280,True
10113965213,230,False
10701705786,200,False
10291102731,310,True
10584140032,340,True
10825716061,310,True
10986784083,280,True
10941841093,240,False
10977486376,220,False
10165088353,230,False
10750751988,270,True
10673292809,260,True
10300926769,220,False
10501994899,210,False
10848949154,210,False
10388677632,280,True
10099411278,250,True
10449343726,210,False
10509254448,280,True
10313223495,220,False
10088684104,230,False
10450157323,290,True
10233060533,220,False
10316944954,310,True
10531926112,240,False
10846303743,310,True
10505427405,250,True
10086214848,210,False
10281412108,250,True
10169347468,230,False
10642377247,260,True
10000228412,300,True
10990123426,300,True
10634537854,220,False
10262765762,300,True
10307860787,230,False
10637852662,230,False
10560654789,310,True
10126724704,290,True
10088829882,220,False
10554628885,260,True
10266151941,270,True
10899146507,240,False
10750343712,210,False
10923097993,270,True
10815240554,270,True
10012954554,230,False
10908941168,230,False
10544905911,230,False
10561810391,290,True
10874350158,280,True
10073727199,280,True
10976408862,290,True
10823655027,250,True
10344388785,290,True
10516306433,280,True
10373306617,270,True
10179744859,260,True
10135920839,270,True
10853283390,230,False
10531656881,310,True
10283607727,270,True
10894620343,300,True
10655100937,290,True
10055980637,290,True
10329065666,230,False
10006675194,300,True
10937022489,290,True
10697037992,270,True
10575811183,200,False
10315739387,300,True
10246511149,270,True
10055065522,310,True
10983052959,300,True
10772982192,270,True
10805117630,270,True
10778906180,300,True
10389388307,290,True
10406204724,300,True
10179504086,230,False
10834025180,300,True
10603630833,220,False
10393265356,270,True
10251730109,290,True
10719307857,220,False
10299174768,300,True
10037390955,250,True
10984274589,230,False
10824955762,250,True
10543371513,320,True
10137028556,220,False
10162517616,260,True
10325795828,280,True
10121781101,230,False
10921612265,290,True
10856902253,310,True
10407520401,310,True
10697899341,280,True
10107510342,290,True
10913736899,280,True
10352541715,220,False
10392893148,260,True
10498755867,260,True
10973398053,280,True
10648393846,230,False
10542242244,280,True
10394108083,200,False
10191119052,220,False
10567222499,310,True
10263576871,250,True
10780394799,320,True
10725356439,190,False
10676999227,310,True
10397732665,220,False
10589557307,210,False
10261221020,250,True
10828044201,290,True
10626545124,210,False
10238721863,260,True
10504202620,210,False
10147892578,230,False
10311823752,230,False
10560588654,290,True
10787102091,270,True
10524950603,280,True
10470290260,270,True
10692998446,200,False
10164996611,230,False
10765668679,300,True
10272763711,250,True
10064792385,310,True
10536939814,270,True
10435932234,220,False
10976371577,230,False
10283502431,220,False
10720497860,280,True
10922576691,320,True
10169614499,270,True
10252178283,280,True
10815109005,230,False
10881789993,240,False
10960033991,270,True
10437432921,220,False
10105125779,260,True
10475781842,280,True
10537402612,250,True
10969829147,250,True
10478458629,280,True
10655160476,300,True
10468625456,280,True
10889896875,290,True
10347761682,300,True
10468559773,220,False
10660360143,220,False
10092759885,310,True
10604141350,250,True
10786767622,290,True
10615164302,210,False
10639259873,310,True
10919979063,220,False
10519516006,290,True
10777577214,260,True
10393162495,240,False
10840476091,290,True
10274765759,220,False
10283282203,300,True
10640190179,230,False
10687597641,280,True
10527594728,230,False
10858158330,280,True
10368540913,250,True
10882936577,270,True
10924456703,300,True
10644162326,260,True
10380361912,260,True
10630367558,220,False
10334971348,300,True
10514443869,240,False
10936868035,230,False
10368751567,220,False
10456773116,200,False
10178107334,210,False
10580330119,290,True
10864485827,280,True
10532657691,280,True
10601480415,280,True
10605281733,220,False
10587869279,220,False
10818499000,220,False
10904750565,260,True
10254509559,290,True
10989724422,270,True
10483074274,310,True
10309199838,270,True
10985373572,260,True
10395952168,300,True
10013434585,220,False
10494687625,290,True
10372077253,270,True
10868514162,240,False
10564154086,260,True
10435551419,250,True
10442590107,310,True
10662145285,250,True
10456651569,230,False
10142426353,200,False
10187411376,270,True
10171514748,210,False
10880823816,290,True
10730257158,220,False
10389407640,230,False
10649095313,220,False
10926668045,240,False
10589595507,220,False
10563286768,230,False
10774628636,270,True
10589541048,300,True
10280465349,290,True
10868117964,280,True
10225616466,220,False
10810507464,240,False
10773391088,280,True
10298424921,250,True
10188135727,230,False
10539852775,290,True
10286744577,300,True
10854487941,190,False
10537754785,220,False
10491882943,230,False
10208088591,240,False
10477706393,240,False
10907009670,240,False
10933758743,230,False
10940641300,220,False
10153456318,290,True
10722487533,280,True
10473609894,250,True
10149477555,190,False
10427433649,230,False
10665360452,200,False
10768354515,230,False
10004070928,260,True
10447745286,260,True
10327337165,200,False
10531717756,230,False
10100655805,300,True
10361209823,180,False
10769034034,300,True
10686660172,210,False
10352978343,230,False
10290154098,220,False
10100225366,290,True
10508981471,250,True
10068558873,260,True
10527894593,260,True
10450735138,220,False
10772666437,250,True
10007794112,200,False
10126331861,260,True
10747320890,310,True
10481745651,220,False
10046061368,290,True
10428161399,320,True
10765108836,260,True
10191604608,250,True
10795076128,220,False
10020751521,290,True
10028526403,250,True
10017138553,240,False
10795129507,220,False
10658457601,220,False
10918781951,260,True
10802447046,190,False
10541001186,260,True
10577146128,300,True
10158182171,280,True
10608676014,250,True
10061638078,260,True
10608979304,210,False
10112567943,240,False
10393143045,220,False
10586887174,210,False
10071222744,270,True
10975521167,270,True
10333306505,250,True
10904730007,210,False
10416255052,280,True
10341829927,270,True
10868101264,300,True
10849618959,310,True
10681301333,270,True
10752719385,260,True
10670535721,310,True
10628185161,200,False
10071356216,280,True
10718981595,290,True
10126346014,250,True
10620531532,250,True
10342696250,280,True
10229779164,280,True
10560198333,220,False
10223063603,220,False
10433169207,230,False
10513908756,230,False
10741334039,270,True
10682614495,220,False
10923202736,300,True
10338104329,230,False
10136513350,280,True
10714118460,320,True
10072546075,270,True
10644172501,270,True
10596525279,260,True
10036782707,240,False
10447711379,250,True
10883720994,310,True
10670161607,220,False
10478164707,320,True
10220266790,200,False
10203459178,210,False
10997482973,280,True
10390758132,280,True
10694940403,220,False
10246253830,200,False
10515980869,290,True
10136353950,270,True
10235625606,250,True
10379434656,280,True
10986330623,320,True
10621262380,270,True
10109992410,290,True
10913107666,250,True
10314987615,280,True
10929742020,220,False
10289894536,270,True
10915810566,260,True
10671681588,280,True
10803848507,250,True
10266761006,250,True
10245683269,280,True
10467196927,210,False
10764507125,230,False
10845247663,260,True
10465463674,280,True
10667353178,300,True
10081097202,250,True
10807937976,260,True
10414039490,290,True
10975795421,310,True
10850987790,270,True
10821067898,240,False
10889204066,270,True
10015466979,300,True
10658052866,260,True
10038311961,290,True
10207587236,200,False
10504876632,260,True
10083253454,260,True
10850438933,280,True
10605442990,230,False
10368825456,240,False
10005467968,280,True
10122974812,220,False
10946062308,290,True
10804960861,240,False
10712021081,300,True
10014149933,290,True
10522060069,210,False
10063907259,250,True
10094178194,290,True
10097484150,270,True
10661389988,220,False
10369665704,220,False
10443294251,300,True
10588132005,240,False
10907517360,240,False
10120336219,290,True
10094989521,210,False
10147120464,260,True
10201284872,200,False
10805009426,260,True
10333344460,240,False
10090550827,280,True
10588914890,290,True
10360291521,290,True
10708097212,280,True
10786802618,310,True
10380649481,270,True
10848782168,230,False
10134819302,220,False
10468976368,260,True
10050078408,280,True
10214371585,260,True
10005680125,310,True
10446243893,250,True
10389787678,320,True
10266215533,230,False
10464873789,230,False
10440040860,270,True
10264865297,290,True
10447362952,260,True
10536157355,230,False
10708066337,220,False
10523568251,280,True
10467009039,230,False
10694209229,300,True
10713873223,280,True
10161600582,290,True
10330465210,280,True
10001095076,240,False
10249224378,220,False
10930084581,310,True
10987587985,210,False
10159794605,270,True
10836202382,270,True
10120351809,240,False
10739915124,270,True
10240022124,300,True
10817732311,310,True
10959877060,290,True
10689730279,310,True
10182886115,290,True
10571978904,260,True
10138158229,210,False
10871383111,290,True
10075770766,310,True
10435045067,240,False
10003802180,220,False
10796931223,310,True
10292532043,260,True
10727913573,200,False
10621216628,280,True
10574297774,270,True
10371836587,240,False
10159550532,270,True
10816246269,250,True
10664948570,300,True
10883490473,220,False
10466538730,330,True
10217095972,280,True
10335796235,250,True
10597797077,240,False
10941476488,290,True
10593055012,270,True
10741670765,280,True
10267120707,290,True
10536073972,290,True
10064783196,190,False
10061718740,260,True
10647629166,270,True
10698271758,270,True
10649211107,250,True
10267418213,260,True
10709790640,260,True
10645659126,280,True
10405626992,290,True
10198838459,240,False
10649282575,220,False
10376915606,200,False
10262237433,220,False
10147033237,310,True
10957294459,220,False
10621485606,240,False
10686180513,260,True
10571044994,230,False
10971344871,280,True
10175981872,280,True
10888971478,220,False
10546693311,310,True
10073026975,220,False
10449321612,260,True
10317872242,300,True
10059833006,260,True
10356911759,260,True
10987880398,280,True
10918310928,290,True
10579220763,230,False
10806549432,260,True
10563839876,280,True
10975880512,260,True
10279976166,270,True
10784503675,300,True
10454376212,310,True
10079625378,280,True
10427068164,240,False
10878647380,290,True
10814945340,210,False
10699973856,300,True
10464898072,300,True
10579766612,250,True
10113397262,290,True
10988170885,290,True
10874221045,230,False
10713285773,270,True
10484716750,240,False
10896057597,330,True
10498929164,290,True
10053622939,300,True
10793347316,310,True
10265379395,270,True
10568688493,290,True
10082078277,270,True
10819863433,240,False
10338681326,240,False
10220316683,270,True
10302065453,280,True
10946602834,300,True
10196749605,300,True
10294135165,240,False
10421683647,250,True
10167332242,230,False
10484419314,250,True
10542357115,250,True
10545020025,220,False
10793286678,240,False
10503200121,280,True
10871185270,270,True
10431659817,260,True
10435483132,260,True
10735525657,240,False
10987225017,220,False
10944949781,210,False
10224637437,290,True
10261427255,280,True
10084361087,290,True
10684726446,290,True
10395524820,210,False
10565651079,220,False
10089668463,260,True
10915591098,250,True
10271130827,230,False
10969763378,200,False
10614286739,240,False
10048230295,220,False
10481896764,220,False
10787739830,200,False
10004064631,290,True
10691893296,240,False
10705293603,230,False
10849186508,230,False
10332781690,230,False
10340741421,290,True
10780848122,270,True
10602523791,250,True
10487090318,280,True
10060742283,310,True
10462178131,270,True
10071481441,230,False
10081576486,280,True
10613317301,310,True
10673703711,260,True
10275347113,260,True
10496010889,290,True
10521399528,270,True
10330591545,270,True
10654039713,260,True
10439342343,220,False
10872772091,250,True
10282459379,310,True
10171238436,280,True
10889698259,230,False
10281624355,260,True
10220109623,250,True
10740834155,220,False
10387479004,300,True
10328526769,210,False
10417355486,260,True
10191518297,220,False
10478708707,220,False
10681162792,280,True
10911694888,220,False
10578190394,280,True
10437415548,230,False
10144087808,220,False
10988877560,310,True
10119244592,230,False
10088383983,230,False
10823331883,270,True
10804401731,290,True
10410598435,260,True
10970195993,260,True
10090562620,260,True
10755086806,300,True
10228738252,280,True
10501058604,320,True
10791185180,320,True
10845942218,210,False
10774249174,270,True
10437110772,210,False
10602307378,250,True
10807661069,260,True
10303509863,220,False
10048987747,220,False
10645350367,320,True
10155186402,240,False
10988211756,200,False
10134100246,290,True
10195951034,220,False
10915318073,280,True
10163676369,290,True
10336809636,290,True
10335884652,290,True
10877030572,240,False
10727806728,220,False
10764261769,220,False
10168564573,250,True
10267778892,310,True
10751620918,230,False
10968577224,290,True
10679153285,200,False
10407907344,300,True
10802167574,260,True
10862709105,270,True
10241701747,300,True
10411613623,210,False
10911578614,310,True
10174400198,310,True
10022384506,300,True
10071831771,280,True
10588266146,300,True
10558557702,200,False
10597799055,260,True
10081822590,220,False
10702556333,230,False
10004574605,270,True
10189171923,310,True
10075173276,210,False
10649310235,230,False
10502469172,240,False
10492785517,240,False
10637588292,240,False
10056790634,260,True
10647383607,280,True
10192251315,220,False
10903790585,310,True
10053591844,240,False
10346246679,220,False
10278648451,220,False
10194123691,200,False
10703673981,300,True
10910698238,200,False
10433025333,220,False
10469679668,240,False
10276317005,220,False
10110004317,300,True
10022321276,290,True
10624209264,240,False
10685224830,270,True
10793799131,300,True
10667323334,260,True
10977308164,230,False
10335256035,240,False
10006407542,220,False
10560582640,300,True
10288247463,270,True
10456501231,280,True
10952686933,280,True
10510496069,210,False
10076306204,210,False
10989302559,220,False
10709558028,190,False
10211171344,280,True
10501638651,200,False
10994588872,220,False
10713973163,240,False
10125638093,270,True
10191135570,260,True
10293190067,220,False
10716770439,290,True
10405059979,220,False
10027604597,220,False
10557960736,250,True
10035562161,290,True
10101888375,330,True
10651953535,270,True
10278813440,270,True
10380603512,260,True
10345390414,280,True
10822798377,230,False
10382755215,220,False
10656610017,240,False
10916480204,270,True
10339192019,260,True
10049860330,250,True
10917271561,240,False
10838586403,270,True
10504389610,290,True
10212182892,260,True
10500013613,230,False
10386217763,230,False
10265519684,280,True
10124487453,290,True
10193636431,220,False
10116834775,280,True
10070848722,280,True
10686219849,230,False
10076629231,300,True
10417354569,280,True
10829356611,250,True
10504884369,280,True
10281571722,270,True
10896319281,320,True
10753972903,280,True
10014648353,260,True
10414811585,320,True
10710929270,280,True
10657708512,260,True
10919343007,210,False
10643239443,250,True
10934025990,250,True
10147530770,260,True
10641368741,260,True
10897201926,260,True
10269918617,300,True
10527957389,210,False
10903879490,270,True
10676000484,300,True
10395916288,250,True
10783025658,300,True
10994581592,290,True
10981878874,270,True
10462385070,320,True
10796684554,290,True
10275829687,300,True
10041130432,300,True
10372618414,260,True
10827416519,310,True
10008270287,280,True
10237706726,240,False
10677264416,220,False
10843207142,270,True
10305706515,310,True
10034272396,290,True
10878898829,250,True
10547118344,330,True
10344574620,230,False
10073836663,290,True
10075685235,230,False
10136594908,240,False
10786748639,310,True
10274773856,320,True
10833390042,300,True
10403609408,260,True
10727085411,230,False
10170280227,280,True
10212896788,330,True
10564926576,310,True
10872687657,320,True
10918859833,280,True
10535106994,270,True
10312004863,270,True
10458217582,230,False
10272724383,240,False
10333148918,250,True
10490820856,220,False
10825141194,250,True
10725266077,220,False
10971314434,300,True
10573976190,290,True
10166207559,250,True
10602572062,230,False
10793421274,190,False
10561836216,290,True
10365287882,200,False
10450837290,230,False
10248410980,240,False
10163269183,300,True
10460169681,200,False
10981092987,290,True
10089605524,220,False
10731319484,220,False
10072449782,240,False
10448469230,310,True
10422936691,250,True
10484079588,260,True
10410406204,300,True
10652397051,280,True
10801651711,270,True
10447141376,290,True
10438254032,270,True
10341186208,260,True
10491390843,300,True
10882757205,270,True
10023278842,280,True
10022596770,260,True
10292062265,310,True
10288704198,260,True
10493657678,260,True
10937716200,270,True
10995342979,230,False
10959299001,280,True
10440953412,290,True
10142519313,310,True
10107800763,290,True
10228392781,310,True
10463359722,240,False
10448414059,300,True
10649858680,230,False
10834298133,290,True
10193726888,290,True
10345530705,260,True
10453352776,250,True
10720326214,300,True
10545924517,310,True
10284902164,280,True
10460024616,300,True
10727313467,280,True
10578320461,260,True
10690952585,290,True
10248753543,300,True
10102211265,310,True
10766758369,270,True
10707740430,310,True
10651303969,300,True
10217107648,230,False
10700730999,300,True
10716283431,290,True
10985465944,300,True
10766165917,270,True
10424748027,280,True
10990675882,280,True
10057094649,250,True
10388257167,250,True
10448535841,250,True
10264076426,300,True
10725565344,260,True
10960595276,230,False
10562500568,290,True
10655713213,270,True
10672189590,300,True
10568839213,270,True
10133373874,220,False
10492024624,230,False
10111285233,270,True
10693776783,200,False
10727990784,270,True
10113741871,280,True
10706731850,210,False
10423929232,290,True
10585486350,270,True
10660569826,220,False
10771273740,200,False
10815607436,290,True
10907354298,240,False
10145017541,210,False
10736249525,320,True
10468229675,310,True
10662322672,230,False
10976441095,320,True
10993432290,200,False
10172968204,250,True
10600185850,210,False
10795511364,260,True
10884159298,250,True
10745836540,290,True
10140378380,240,False
10224907721,270,True
10828062120,220,False
10341526345,280,True
10566072591,260,True
10858002382,270,True
10290185003,220,False
10339501393,290,True
10630546549,240,False
10060694921,210,False
10852063544,310,True
10265458887,230,False
10577938484,210,False
10233333242,290,True
10332347484,300,True
10597057716,200,False
10482622662,240,False
10662509102,260,True
10502397366,230,False
10080068699,260,True
10466003598,260,True
10499244508,260,True
10092996080,280,True
10424172985,230,False
10399950432,260,True
10887324972,270,True
10861279873,310,True
10941765432,210,False
10237087724,250,True
10649584637,250,True
10936315414,260,True
10435871116,260,True
10100683413,280,True
10033292012,280,True
10079462085,280,True
10588060002,220,False
10217503267,220,False
10473113223,270,True
10134653560,280,True
10308774641,260,True
10012334422,300,True
10819889557,280,True
10556832535,300,True
10740994402,270,True
10665281311,250,True
10837901584,310,True
10864115134,280,True
10564351026,260,True
10952780755,270,True
10250449973,240,False
10527160065,300,True
10632671565,290,True
10286198270,290,True
10312882867,300,True
10139969152,290,True
10586003430,220,False
10879515979,280,True
10637960646,290,True
10495247110,280,True
10377190976,260,True
10358328173,320,True
10086857023,310,True
10464533150,330,True
10460635120,230,False
10841032848,270,True
10744407275,310,True
10836761770,220,False
10554952234,280,True
10090901278,260,True
10568087510,280,True
10173291992,290,True
10036403382,270,True
10835269581,290,True
10492824358,270,True
10706202257,320,True
10098910227,220,False
10100802485,260,True
10730874501,280,True
10990764745,290,True
10747229688,250,True
10153486282,240,False
10761117518,230,False
10685577866,260,True
10317926963,290,True
10647068584,230,False
10076392524,200,False
10521232226,200,False
10624554658,200,False
10921699329,280,True
10684244209,270,True
10808860671,240,False
10780154615,230,False
10691013975,310,True
10024946237,260,True
10776214637,250,True
10352407829,230,False
10535109919,220,False
10670348636,270,True
10749543691,170,False
10137513718,240,False
10587135267,250,True
10923952158,220,False
10482818869,260,True
10918741152,260,True
10806889966,240,False
10149754380,220,False
10092959973,290,True
10916141541,270,True
10680774043,290,True
10521411973,260,True
10272700526,260,True
10322691570,250,True
10334716864,290,True
10762705060,260,True
10388996444,280,True
10396933996,220,False
10216823605,310,True
10672679740,240,False
10294031600,230,False
10491087381,300,True
10686422083,320,True
10616797602,260,True
10278375844,200,False
10194545432,230,False
10594908044,310,True
10350626912,250,True
10716461444,230,False
10482431683,230,False
10012087699,270,True
10486407595,230,False
10809863676,260,True
10680813541,220,False
10927367970,260,True
10387138550,220,False
10542479051,200,False
10134629567,270,True
10564190286,290,True
10326305827,200,False
10929153707,270,True
10982025461,310,True
10177793234,230,False
10594886929,290,True
10311283250,260,True
10452734421,310,True
10181758244,300,True
10773036346,260,True
10412618195,260,True
10505060025,300,True
10728938007,260,True
10075115269,260,True
10641535370,310,True
10892345794,210,False
10159893736,270,True
10271697458,220,False
10115223707,290,True
10255007452,240,False
10150836420,210,False
10051079703,220,False
10415265021,280,True
10369877370,270,True
10510232064,310,True
10135807667,230,False
10664715679,300,True
10359108019,230,False
10490552114,280,True
10101690200,310,True
10866718419,200,False
10136949491,280,True
10988640789,260,True
10453205264,310,True
10268062885,280,True
10462826845,210,False
10216131511,290,True
10549923155,330,True
10364989868,220,False
10476523215,270,True
10301021645,280,True
10397698370,310,True
10540842150,330,True
10990089723,280,True
10597107417,200,False
10468211168,300,True
10082853251,210,False
10309077965,280,True
10129273485,290,True
10159591454,200,False
10789868158,240,False
10618664339,310,True
10158344858,230,False
10635827885,310,True
10035136084,210,False
10781709778,280,True
10777317778,260,True
10708935347,290,True
10155666286,310,True
10444603416,230,False
10117316039,260,True
10799564231,260,True
10550003385,260,True
10850785357,240,False
10553656970,260,True
10451544197,260,True
10855895278,260,True
10536443196,280,True
10003101541,270,True
10787773502,310,True
10026432997,280,True
10551629426,220,False
10969794836,270,True
10114164519,230,False
10950467532,290,True
10132809297,270,True
10658279846,270,True
10049405640,260,True
10952958589,250,True
10992403157,220,False
10547528900,290,True
10983832293,260,True
10728796959,250,True
10778272651,240,False
10152084455,280,True
10775525741,290,True
10364675873,230,False
10773967024,310,True
10283157739,230,False
10109070582,290,True
10847586186,220,False
10620142488,280,True
10584284537,280,True
10422397011,290,True
10825071635,310,True
10466850495,300,True
10415025113,260,True
10377960102,250,True
10427627444,310,True
10476547974,290,True
10197105486,260,True
10351366152,260,True
10984131497,260,True
10748490297,260,True
10714102326,240,False
10795607266,240,False
10566331069,300,True
10939714758,230,False
10587821381,300,True
10132946977,260,True
10361418844,300,True
10286390329,300,True
10949674516,230,False
10120201934,310,True
10431711847,280,True
10834328830,310,True
10646311806,210,False
10121685256,230,False
10938329040,310,True
10447140956,290,True
10665870593,300,True
10357732338,270,True
10005620156,260,True
10157666087,260,True
10261040166,270,True
10569920731,260,True
10967605214,320,True
10423373071,290,True
10446795093,250,True
10197566842,280,True
10002380977,220,False
10710833885,270,True
10489062986,270,True
10730924099,270,True
10278887577,200,False
10402399667,260,True
10955444740,220,False
10007244060,220,False
10586386542,250,True
10424980780,200,False
10149227965,260,True
10161859971,310,True
10066778849,240,False
10558598424,220,False
10425160838,290,True
10400838610,290,True
10900818858,330,True
10457475764,310,True
10595254515,220,False
10123409835,230,False
10083772800,310,True
10069486701,280,True
10667348077,220,False
10612766980,290,True
10359628979,260,True
10656784915,220,False
10998818402,230,False
10509185285,300,True
10188313739,280,True
10969575093,190,False
10959245585,240,False
10077911672,230,False
10601713132,220,False
10208433705,230,False
10314503457,300,True
10016600532,280,True
10878985430,190,False
10014850916,280,True
10664051216,220,False
10538711410,260,True
10819081405,260,True
10558184196,200,False
10090395841,250,True
10587492363,220,False
10356156328,300,True
10385237095,200,False
10728540167,220,False
10186317553,310,True
10530399815,220,False
10983069272,310,True
10039659999,270,True
10587768565,300,True
10221641651,230,False
10308545157,230,False
10734521644,290,True
10330773796,230,False
10424229609,240,False
10942839704,270,True
10449104799,310,True
10499250575,240,False
10523387212,250,True
10965382946,230,False
10499094506,290,True
10330331005,250,True
10265053682,260,True
10062653459,150,False
10945062724,190,False
10318285578,240,False
10832348812,240,False
10969522577,260,True
10401422535,240,False
10495853689,260,True
10188411062,250,True
10708965164,270,True
10065874116,300,True
10080990691,310,True
10399351102,220,False
10589018273,290,True
10141264257,240,False
10775337213,270,True
10375754600,220,False
10238487213,210,False
10827620269,260,True
10053005870,280,True
10612947945,210,False
10278602135,290,True
10694165916,210,False
10407869345,200,False
10775601578,310,True
10934619925,230,False
10547207095,220,False
10591813629,270,True
10075825142,230,False
10239333614,240,False
10045204666,290,True
10843366870,270,True
10341019310,240,False
10426306471,270,True
10399305588,240,False
10963980987,300,True
10608013120,240,False
10811331576,230,False
10791756690,270,True
10551339155,270,True
10924382990,290,True
10361279892,300,True
10864802264,300,True
10774070919,230,False
10896518226,280,True
10606935380,210,False
10085843201,300,True
10456974220,210,False
10280932217,290,True
10273472126,290,True
10951847343,300,True
10209285999,300,True
10056861326,240,False
10216092649,320,True
10766223418,300,True
10428944545,280,True
10151205071,260,True
10098803061,320,True
10688970349,190,False
10285410343,220,False
10624036494,280,True
10041557883,240,False
10397670407,250,True
10216642608,240,False
10413642803,270,True
10484324775,220,False
10512213532,310,True
10315308308,310,True
10259203579,210,False
10455773909,280,True
10527087457,220,False
10025281558,280,True
10248847159,230,False
10829683273,270,True
10686993557,320,True
10417394145,200,False
10917788809,310,True
10183580573,280,True
10707101075,270,True
10624042302,220,False
10893635792,240,False
10851095134,300,True
10514430569,270,True
10317723495,260,True
10708125710,250,True
10945589798,220,False
10301664490,280,True
10487686760,300,True
10612533164,290,True
10315990417,220,False
10608515687,270,True
10068563707,310,True
10412659143,270,True
10648283235,280,True
10116992113,230,False
10181152133,270,True
10661636912,260,True
10217209041,260,True
10810784585,260,True
10252076643,270,True
10465357288,250,True
10042599576,280,True
10268379136,290,True
10272960787,220,False
10215416849,280,True
10847884603,250,True
10624142761,230,False
10394070937,210,False
10188509171,290,True
10523145061,310,True
10696808913,310,True
10109363986,210,False
10262159921,220,False
10107249740,270,True
10501023088,260,True
10664271881,260,True
10210024302,220,False
10078491606,260,True
10433006279,240,False
10102920866,220,False
10002046306,260,True
10870062031,250,True
10416582146,200,False
10894324703,320,True
10840570420,210,False
10624668080,220,False
10126753247,280,True
10681232384,270,True
10610772258,260,True
10995012224,300,True
10445650697,270,True
10178160416,280,True
10400075532,200,False
10724609210,270,True
10880947420,310,True
10883065625,230,False
10468411213,300,True
10666115423,300,True
10134620363,220,False
10992496868,220,False
10680511710,270,True
10123995175,270,True
10116527032,300,True
10929245416,310,True
10113169381,300,True
10763934887,230,False
10403345890,290,True
10521368798,240,False
10236168581,270,True
10115613909,200,False
10151190243,310,True
10615013666,230,False
10976078161,290,True
10860296648,220,False
10118770392,270,True
10119443633,300,True
10423960419,260,True
10217692360,250,True
10293781647,290,True
10563728933,280,True
10445656833,300,True
10858358094,250,True
10042015057,270,True
10305667934,280,True
10152729525,230,False
10109202908,270,True
10319957946,280,True
10407215337,230,False
10555947162,310,True
10314281960,230,False
10708948233,250,True
10413206478,300,True
10181179321,260,True
10011936429,240,False
10836505449,280,True
10370918124,300,True
10161388121,310,True
10559218919,250,True
10134529221,290,True
10669228662,200,False
10733233782,280,True
10535145013,300,True
10096091341,210,False
10526502402,260,True
10238969423,280,True
10336659036,280,True
10850838003,210,False
10203978148,220,False
10397698434,230,False
10806680743,270,True
10998524644,230,False
10949096372,220,False
10268429709,220,False
10058191896,270,True
10610917748,260,True
10631105951,220,False
10392505268,250,True
10324593993,230,False
10339104897,220,False
10214813031,220,False
10996526681,290,True
10425140389,230,False
10134762598,220,False
10626466515,240,False
10309490596,240,False
10840924033,210,False
