Account_Number,Credit_Score,Eligibility,Final_Decision
10822365328,270,True,Accept
10463426670,280,True,Accept
10148921168,280,True,Accept
10242928200,240,False,Decline
10533483734,200,False,Accept
10365099538,260,False,Accept
10439272143,290,True,Accept
10984558791,310,True,Accept
10647392480,310,True,Accept
10273079070,250,False,Accept
10736579459,300,True,Accept
10860926467,290,True,Accept
10995107508,220,False,Accept
10045611881,200,False,Accept
10094518063,310,True,Accept
10452478873,240,False,Decline
10097493811,280,True,Accept
10171637504,190,False,Accept
10640137620,230,False,Accept
10986026570,300,True,Accept
10372004457,310,True,Accept
10797972178,220,False,Accept
10908419148,260,False,Accept
10281286863,280,True,Accept
10355093744,270,True,Accept
10744532116,200,False,Accept
10325053084,230,False,Accept
10189708061,220,False,Accept
10559813216,310,True,Accept
10733729685,220,False,Accept
10264304499,250,False,Accept
10216850771,260,False,Accept
10542967510,190,False,Decline
10924336764,260,False,Accept
10702161731,210,False,Accept
10798081801,220,False,Accept
10280406666,280,True,Accept
10531720271,270,True,Accept
10134655227,250,False,Accept
10369332692,250,False,Accept
10736437903,270,True,Accept
10521194320,220,False,Accept
10721972055,270,True,Accept
10422482406,220,False,Accept
10698934491,250,False,Accept
10631057727,250,False,Decline
10858302073,280,True,Accept
10612262373,230,False,Accept
10869474853,290,True,Accept
10933559831,260,False,Accept
10381335735,220,False,Accept
10198208928,270,True,Accept
10453014360,300,True,Accept
10488826873,240,False,Decline
10015179446,300,True,Accept
10379783926,270,True,Accept
10774205389,280,True,Accept
10065796007,260,False,Accept
10641321167,220,False,Decline
10197798911,250,False,Accept
10243237931,260,False,Accept
10097481572,300,True,Accept
10431360403,200,False,Decline
10590330853,240,False,Accept
10226365520,220,False,Accept
10281678862,280,True,Accept
10336528893,230,False,Accept
10765325789,310,True,Accept
10945339923,310,True,Accept
10094221117,300,True,Accept
10206291482,220,False,Accept
10432328352,220,False,Accept
10794383449,260,False,Accept
10615893281,290,True,Accept
10003082296,250,False,Accept
10390363504,290,True,Accept
10238863213,320,True,Accept
10473999307,240,False,Accept
10080216860,270,True,Accept
10753088136,270,True,Accept
10021198873,290,True,Accept
10602511901,300,True,Accept
10682533012,250,False,Accept
10926118175,230,False,Accept
10454876791,280,True,Accept
10173863636,280,True,Accept
10154096200,320,True,Accept
10481841203,290,True,Accept
10581269638,220,False,Decline
10606092920,310,True,Accept
10423114403,230,False,Accept
10767294735,210,False,Accept
10598227683,260,False,Accept
10595115674,310,True,Accept
10076560908,230,False,Accept
10729959251,310,True,Accept
10297244334,290,True,Accept
10646232277,260,False,Accept
10007429628,200,False,Accept
10469575997,230,False,Accept
10216212896,310,True,Accept
10440617743,240,False,Accept
10535117895,290,True,Accept
10419925821,220,False,Accept
10124858873,290,True,Accept
10177774548,320,True,Accept
10202195007,230,False,Accept
10976153014,220,False,Accept
10880797088,290,True,Accept
10882762082,240,False,Accept
10372270962,210,False,Decline
10459196092,200,False,Accept
10148672886,240,False,Accept
10139680909,190,False,Accept
10304828215,220,False,Accept
10106467177,300,True,Accept
10392965555,300,True,Accept
10359325994,230,False,Accept
10858201433,230,False,Accept
10642815341,280,True,Accept
10725546033,260,False,Accept
10875576032,260,False,Accept
10458065714,220,False,Decline
10041239772,240,False,Accept
10902166403,300,True,Accept
10939735753,260,False,Accept
10065491046,250,False,Accept
10064215466,260,False,Accept
10674848611,280,True,Accept
10282480480,310,True,Accept
10738127078,270,True,Accept
10253457484,300,True,Accept
10782465581,270,True,Accept
10440038411,280,True,Accept
10004962283,280,True,Accept
10638636044,260,False,Accept
10418250583,230,False,Accept
10603508059,230,False,Decline
10260496879,260,False,Accept
10584521807,250,False,Accept
10804622735,270,True,Accept
10646003689,220,False,Decline
10059640131,300,True,Accept
10719180413,220,False,Accept
10917041485,300,True,Accept
10483157085,270,True,Accept
10509652643,270,True,Accept
10634601961,270,True,Accept
10832401605,300,True,Accept
10019055971,240,False,Accept
10781639369,230,False,Accept
10212405989,240,False,Accept
10725296668,270,True,Accept
10523541239,290,True,Accept
10065166941,290,True,Accept
10608083935,300,True,Accept
10107520483,280,True,Accept
10905901607,310,True,Accept
10971217643,290,True,Accept
10416215552,260,False,Accept
10151153537,250,False,Decline
10439673773,250,False,Accept
10910658860,330,True,Accept
10335953475,240,False,Accept
10694478266,300,True,Accept
10384607171,310,True,Accept
10471252945,240,False,Accept
10196446075,280,True,Accept
10057641926,270,True,Accept
10137346163,260,False,Accept
10276008009,270,True,Accept
10561572911,280,True,Accept
10917668759,230,False,Accept
10114384124,300,True,Accept
10004506708,300,True,Accept
10833831560,250,False,Accept
10327073346,220,False,Accept
10172097514,290,True,Decline
10906944446,230,False,Accept
10541937175,250,False,Accept
10920958552,230,False,Decline
10954801018,270,True,Decline
10036834015,280,True,Accept
10880334560,190,False,Accept
10416747175,300,True,Accept
10953886827,290,True,Accept
10961465792,250,False,Accept
10382450065,260,False,Accept
10731416274,260,False,Accept
10272956946,250,False,Accept
10400701933,220,False,Accept
10275926542,270,True,Accept
10056092883,280,True,Accept
10615942402,240,False,Accept
10470328732,200,False,Accept
10180154041,190,False,Decline
10971501322,280,True,Decline
10216248484,290,True,Accept
10531972710,220,False,Accept
10636965606,260,False,Accept
10511021863,220,False,Accept
10335168520,290,True,Accept
10662866859,230,False,Decline
10317945751,290,True,Accept
10248049494,220,False,Accept
10194402350,220,False,Accept
10531218610,280,True,Accept
10443899601,300,True,Accept
10523967089,290,True,Accept
10911544762,210,False,Accept
10715803264,250,False,Accept
10182906909,250,False,Accept
10831563543,240,False,Accept
10738640253,230,False,Accept
10689770549,280,True,Accept
10595600938,220,False,Accept
10725754983,200,False,Accept
10946305383,290,True,Accept
10131294102,330,True,Accept
10198228487,240,False,Accept
10280011018,200,False,Accept
10934631553,250,False,Accept
10531545275,260,False,Accept
10633365234,170,False,Decline
10062800014,260,False,Accept
10199018454,170,False,Decline
10764319016,250,False,Accept
10762202938,220,False,Accept
10547812266,250,False,Accept
10016318868,280,True,Decline
10174468052,250,False,Accept
10263098671,260,False,Accept
10114943482,250,False,Accept
10522145415,250,False,Accept
10488653802,250,False,Accept
10460646156,280,True,Accept
10846191080,290,True,Accept
10951563357,270,True,Accept
10939698400,280,True,Accept
10835639518,250,False,Accept
10190581642,270,True,Accept
10058595440,270,True,Accept
10045264029,230,False,Decline
10769291486,260,False,Accept
10791028543,260,False,Accept
10541644257,310,True,Accept
10213418813,230,False,Accept
10417369210,230,False,Decline
10396318645,280,True,Accept
10515147329,250,False,Accept
10058462748,250,False,Accept
10983657525,280,True,Accept
10667393243,240,False,Accept
10394088251,210,False,Accept
10044872702,220,False,Accept
10822275449,320,True,Accept
10142100690,300,True,Accept
10333017388,240,False,Accept
10113023278,260,False,Accept
10910735937,280,True,Accept
10443109238,230,False,Accept
10848227248,220,False,Accept
10527269174,260,False,Accept
10691083636,310,True,Accept
10382887763,300,True,Accept
10781273383,270,True,Accept
10619441746,220,False,Accept
10234202789,230,False,Accept
10748437910,330,True,Accept
10098738270,310,True,Accept
10552240254,240,False,Decline
10540611349,290,True,Accept
10750247221,300,True,Accept
10383054460,260,False,Accept
10630660422,300,True,Accept
10281533896,220,False,Accept
10544836920,280,True,Accept
10696858116,280,True,Accept
10822541268,250,False,Accept
10806054474,210,False,Accept
10622816035,310,True,Accept
10039675274,200,False,Accept
10042591199,240,False,Accept
10799950138,220,False,Accept
10532066433,300,True,Accept
10585766855,230,False,Accept
10666971050,210,False,Accept
10616543181,260,False,Accept
10590339045,320,True,Accept
10180615764,260,False,Accept
10462289357,300,True,Accept
10913563349,220,False,Accept
10727501457,210,False,Accept
10096092282,270,True,Accept
10243905504,290,True,Accept
10305029038,240,False,Accept
10148574972,260,False,Accept
10842988835,220,False,Accept
10688929074,270,True,Accept
10787263462,310,True,Accept
10373645745,330,True,Accept
10316594134,240,False,Accept
10303370705,230,False,Accept
10035843392,240,False,Accept
10864258984,280,True,Accept
10395538513,300,True,Accept
10282238248,300,True,Accept
10016738187,270,True,Accept
10602239568,230,False,Accept
10047214619,230,False,Accept
10527338367,270,True,Accept
10627722421,270,True,Accept
10012818790,250,False,Accept
10079707531,230,False,Decline
10030810797,280,True,Accept
10942916150,280,True,Accept
10638667566,280,True,Accept
10849513020,190,False,Accept
10058832860,250,False,Accept
10889140064,300,True,Accept
10072978707,230,False,Accept
10579345131,260,False,Accept
10234861227,210,False,Decline
10755475282,250,False,Decline
10231844434,230,False,Accept
10794047711,280,True,Accept
10886746973,220,False,Accept
10964078116,240,False,Accept
10583021836,250,False,Accept
10529352054,250,False,Decline
10868285225,240,False,Accept
10515548745,260,False,Accept
10375984667,300,True,Accept
10801788238,210,False,Accept
10874155196,300,True,Accept
10293023439,280,True,Accept
10523393709,300,True,Accept
10583138275,280,True,Accept
10774407199,280,True,Accept
10964559378,270,True,Accept
10898815238,290,True,Accept
10686040179,300,True,Accept
10413646540,310,True,Accept
10411709110,300,True,Accept
10525531169,230,False,Decline
10176062413,280,True,Decline
10285871031,280,True,Accept
10240650867,290,True,Accept
10568275157,280,True,Accept
10485761777,270,True,Accept
10169174358,220,False,Accept
10754166595,320,True,Accept
10776807752,290,True,Accept
10767800236,220,False,Accept
10733410522,300,True,Accept
10966640902,230,False,Accept
10939200030,240,False,Accept
10112301856,290,True,Accept
10421222182,260,False,Accept
10512305824,230,False,Accept
10364025021,280,True,Accept
10350061337,260,False,Accept
10271426377,240,False,Accept
10055306389,300,True,Accept
10261220290,280,True,Accept
10761712727,310,True,Accept
10287993572,280,True,Accept
10913312085,230,False,Decline
10393643320,240,False,Accept
10441648739,210,False,Accept
10812899254,300,True,Accept
10077163488,290,True,Decline
10766317490,290,True,Accept
10416465998,230,False,Decline
10292402851,270,True,Accept
10052951132,290,True,Accept
10035021705,300,True,Accept
10679976614,310,True,Accept
10959049878,200,False,Accept
10283479455,240,False,Accept
10445147101,290,True,Accept
10130851809,240,False,Accept
10950781101,290,True,Accept
10879615266,230,False,Decline
10715554766,300,True,Accept
10906065200,320,True,Accept
10450776967,290,True,Accept
10175965209,290,True,Accept
10345977330,240,False,Decline
10207162475,220,False,Accept
10769224183,230,False,Accept
10577820762,200,False,Accept
10683678352,280,True,Accept
10038905287,300,True,Accept
10363720248,240,False,Accept
10089653420,190,False,Accept
10470660870,260,False,Accept
10103641240,290,True,Accept
10529530842,250,False,Accept
10995490770,300,True,Accept
10549606621,300,True,Accept
10214609190,290,True,Accept
10699869926,280,True,Accept
10683302170,220,False,Accept
10989352356,260,False,Accept
10281158201,260,False,Accept
10293449684,260,False,Accept
10785422688,260,False,Accept
10240029286,170,False,Decline
10219119408,270,True,Accept
10421288594,260,False,Accept
10787860373,240,False,Decline
10373206733,230,False,Accept
10878113355,190,False,Accept
10560531783,200,False,Accept
10797463403,290,True,Accept
10113284440,260,False,Accept
10225651750,300,True,Accept
10408193469,300,True,Accept
10250993173,240,False,Accept
10357297964,270,True,Accept
10567351232,280,True,Accept
10980140551,240,False,Decline
10480776692,280,True,Accept
10453701563,290,True,Accept
10112356694,260,False,Accept
10772764409,280,True,Accept
10608483906,230,False,Accept
10770928800,310,True,Accept
10172792300,300,True,Accept
10743626389,250,False,Accept
10627532548,190,False,Accept
10709697008,270,True,Accept
10281654456,230,False,Accept
10718890983,200,False,Accept
10825793378,220,False,Accept
10885601233,230,False,Accept
10677451654,280,True,Accept
10560317142,280,True,Accept
10106852789,220,False,Accept
10245253774,280,True,Accept
10099105229,280,True,Accept
10574103021,250,False,Accept
10792104273,240,False,Accept
10086921397,260,False,Accept
10202275055,290,True,Accept
10550637917,230,False,Decline
10432038412,270,True,Accept
10444130000,270,True,Accept
10718622480,260,False,Accept
10583787262,310,True,Accept
10493426284,270,True,Accept
10409565877,250,False,Accept
10080261146,270,True,Accept
10326913900,270,True,Accept
10361351642,270,True,Accept
10754662895,250,False,Accept
10467384774,290,True,Accept
10085713260,290,True,Accept
10016311288,280,True,Accept
10859210702,270,True,Accept
10455828108,300,True,Accept
10315226014,240,False,Accept
10959063848,310,True,Accept
10414492540,280,True,Accept
10426897539,250,False,Accept
10375847798,250,False,Accept
10029402400,280,True,Accept
10843686720,310,True,Accept
10821450769,260,False,Accept
10657261682,320,True,Accept
10193616426,310,True,Accept
10257108053,260,False,Accept
10517790054,310,True,Accept
10048169770,300,True,Accept
10482009569,310,True,Accept
10844541569,280,True,Accept
10702034278,230,False,Accept
10597214729,270,True,Decline
10100600458,290,True,Accept
10714847232,220,False,Accept
10341505095,260,False,Decline
10530207537,220,False,Accept
10972490971,190,False,Accept
10595418766,220,False,Accept
10123540394,240,False,Accept
10714933927,300,True,Accept
10344087940,290,True,Accept
10060305101,260,False,Accept
10135635611,260,False,Decline
10532461549,280,True,Decline
10238147004,270,True,Accept
10749520645,300,True,Accept
10450143875,310,True,Accept
10457705566,220,False,Accept
10838331467,280,True,Accept
10238021598,270,True,Accept
10852196069,250,False,Accept
10454312822,230,False,Accept
10818689860,230,False,Decline
10689646526,190,False,Accept
10263919113,290,True,Accept
10170380148,310,True,Accept
10565033064,270,True,Accept
10511665988,270,True,Accept
10297570072,310,True,Accept
10250583782,300,True,Accept
10116323974,290,True,Accept
10110178298,300,True,Decline
10826713886,260,False,Accept
10881874070,290,True,Accept
10807394981,290,True,Accept
10705717924,300,True,Accept
10092927112,210,False,Accept
10244322647,270,True,Accept
10784333698,270,True,Accept
10140484193,270,True,Accept
10775773494,300,True,Accept
10116747336,310,True,Decline
10432427490,230,False,Accept
10711991947,230,False,Decline
10765720302,310,True,Accept
10289018490,220,False,Accept
10582285984,220,False,Decline
10577934993,200,False,Accept
10982703827,290,True,Accept
10845456513,220,False,Accept
10050075527,290,True,Accept
10397069151,300,True,Accept
10567128397,220,False,Accept
10998447176,230,False,Decline
10376704142,270,True,Accept
10718121688,210,False,Accept
10823466833,250,False,Accept
10658486413,270,True,Accept
10681323713,300,True,Accept
10484245513,320,True,Accept
10906486354,240,False,Accept
10404165956,260,False,Decline
10864856968,250,False,Accept
10146164021,230,False,Accept
10037686218,250,False,Accept
10695284950,330,True,Accept
10395274714,300,True,Accept
10272077784,320,True,Accept
10959500799,300,True,Accept
10148398952,290,True,Accept
10181803247,220,False,Accept
10940285649,310,True,Accept
10758839653,260,False,Accept
10472361576,280,True,Accept
10446490315,260,False,Accept
10495344627,240,False,Accept
10557788363,250,False,Decline
10790010672,250,False,Accept
10393092618,240,False,Accept
10822576640,310,True,Accept
10624526741,220,False,Decline
10275231101,290,True,Decline
10768552292,220,False,Accept
10014490025,320,True,Accept
10045933078,290,True,Accept
10848786431,260,False,Accept
10129112668,310,True,Accept
10035778666,290,True,Accept
10659691417,270,True,Accept
10090460324,300,True,Accept
10172712127,290,True,Accept
10407902288,210,False,Accept
10186241350,270,True,Accept
10776695579,210,False,Accept
10693718579,310,True,Accept
10992040151,260,False,Accept
10209050519,260,False,Accept
10094820169,260,False,Accept
10791688629,220,False,Accept
10864631563,270,True,Accept
10697798428,270,True,Accept
10613182327,280,True,Accept
10565569059,190,False,Accept
10152285759,280,True,Accept
10323300165,210,False,Accept
10656112339,220,False,Accept
10595868733,240,False,Accept
10794846060,270,True,Accept
10713970790,280,True,Accept
10159528069,260,False,Decline
10308211181,220,False,Accept
10333404643,270,True,Accept
10307803927,310,True,Accept
10938691691,280,True,Accept
10372352810,280,True,Accept
10641663935,260,False,Accept
10990449012,230,False,Decline
10644073321,220,False,Accept
10365475520,290,True,Accept
10797190598,300,True,Accept
10321556559,230,False,Accept
10539664074,250,False,Accept
10472339886,290,True,Accept
10091369131,250,False,Accept
10661650075,250,False,Accept
10824028204,190,False,Decline
10498126826,330,True,Accept
10460653442,250,False,Accept
10763792518,260,False,Accept
10629246176,260,False,Accept
10060642192,270,True,Accept
10833432196,270,True,Accept
10747119519,260,False,Accept
10230567881,280,True,Accept
10498152386,260,False,Accept
10584055454,320,True,Accept
10343594228,280,True,Accept
10572009616,290,True,Accept
10903220685,270,True,Accept
10243937592,200,False,Accept
10858622885,210,False,Accept
10181366734,290,True,Accept
10484524023,210,False,Accept
10260043183,240,False,Accept
10788038962,230,False,Accept
10815569264,240,False,Accept
10518547203,240,False,Accept
10190190972,280,True,Decline
10887206339,250,False,Decline
10308423963,290,True,Accept
10943031527,300,True,Accept
10069127175,220,False,Accept
10920550874,270,True,Accept
10431694858,220,False,Decline
10354780830,310,True,Accept
10465215964,320,True,Accept
10862201851,250,False,Accept
10444191479,220,False,Accept
10200606357,210,False,Decline
10662349744,300,True,Accept
10472887508,310,True,Accept
10627038252,220,False,Decline
10015421981,250,False,Accept
10559403431,300,True,Accept
10847376745,290,True,Accept
10020337903,200,False,Accept
10957454005,280,True,Accept
10051646141,220,False,Accept
10516062576,300,True,Accept
10112384235,290,True,Accept
10218067320,230,False,Accept
10687312194,310,True,Accept
10801507151,200,False,Decline
10222919875,260,False,Accept
10544640232,270,True,Accept
10635836348,240,False,Accept
10813432453,320,True,Accept
10331667227,280,True,Accept
10025134275,280,True,Accept
10181269171,320,True,Accept
10050233509,290,True,Accept
10774653764,250,False,Accept
10552136310,210,False,Accept
10955523943,230,False,Accept
10296387653,310,True,Accept
10687494541,270,True,Accept
10969962369,300,True,Accept
10552756134,220,False,Accept
10631680273,300,True,Accept
10443890807,300,True,Accept
10276807505,260,False,Accept
10188243731,290,True,Accept
10253051513,280,True,Accept
10184462075,290,True,Decline
10146694228,320,True,Accept
10919887545,220,False,Decline
10256608227,230,False,Accept
10687079584,220,False,Decline
10317881646,290,True,Accept
10306121545,300,True,Accept
10421351612,220,False,Accept
10162844705,200,False,Accept
10634253432,240,False,Accept
10907232469,200,False,Accept
10337792809,210,False,Accept
10214868858,290,True,Accept
10632422716,290,True,Accept
10569083195,280,True,Accept
10183102672,240,False,Accept
10878838908,270,True,Accept
10345844122,260,False,Accept
10238830069,200,False,Decline
10697471711,260,False,Accept
10853723936,250,False,Accept
10882186573,230,False,Accept
10564677262,240,False,Accept
10132250437,260,False,Accept
10662660171,260,False,Accept
10113168342,240,False,Accept
10262544847,220,False,Accept
10553119936,280,True,Accept
10931663820,240,False,Decline
10083056343,220,False,Accept
10320941622,240,False,Accept
10497184540,280,True,Accept
10374036653,310,True,Decline
10241022008,220,False,Accept
10906829467,280,True,Accept
10772112065,240,False,Decline
10679226819,230,False,Accept
10576828014,310,True,Accept
10982504814,260,False,Accept
10892720931,220,False,Accept
10832705828,300,True,Accept
10804521674,230,False,Accept
10495849563,280,True,Accept
10958302516,250,False,Accept
10070099880,250,False,Accept
10806075541,280,True,Accept
10733627875,250,False,Accept
10018506393,290,True,Accept
10200238357,200,False,Accept
10046078328,210,False,Accept
10642283450,280,True,Accept
10362008976,250,False,Accept
10476686649,280,True,Accept
10050486967,220,False,Accept
10405453745,240,False,Accept
10201873297,300,True,Accept
10216555513,270,True,Accept
10289568531,290,True,Accept
10244812848,280,True,Accept
10203940108,290,True,Accept
10624942127,300,True,Accept
10132523404,260,False,Decline
10198000811,280,True,Accept
10114842318,270,True,Accept
10095907527,220,False,Accept
10517887131,190,False,Accept
10787509266,310,True,Accept
10403439430,290,True,Accept
10613406592,300,True,Accept
10689016720,220,False,Accept
10319244570,290,True,Accept
10340353142,280,True,Accept
10462275420,250,False,Accept
10831805068,270,True,Accept
10081526918,290,True,Accept
10397152336,230,False,Accept
10677241587,260,False,Accept
10002580145,300,True,Accept
10551965723,200,False,Accept
10911101272,310,True,Accept
10969705672,260,False,Accept
10390292293,280,True,Decline
10816742832,220,False,Accept
10933865012,270,True,Accept
10836013092,200,False,Accept
10941815621,300,True,Accept
10007725500,240,False,Accept
10774002487,260,False,Accept
10200070984,310,True,Accept
10210201662,260,False,Accept
10145921503,270,True,Accept
10665495395,280,True,Accept
10348497451,230,False,Decline
10069163583,200,False,Accept
10636525245,320,True,Accept
10555723851,230,False,Accept
10518722729,240,False,Accept
10905596126,220,False,Accept
10247271810,220,False,Accept
10628235860,290,True,Accept
10001578959,230,False,Accept
10104167144,300,True,Accept
10140522252,220,False,Accept
10134664489,270,True,Accept
10374378580,270,True,Accept
10447627468,310,True,Accept
10461289130,230,False,Accept
10866328282,280,True,Accept
10368477198,270,True,Accept
10207231489,240,False,Accept
10667251824,310,True,Accept
10462647096,200,False,Accept
10243550891,220,False,Accept
10780242487,280,True,Accept
10857812288,310,True,Accept
10441186637,200,False,Decline
10726267715,290,True,Accept
10878879722,200,False,Accept
10393619979,200,False,Accept
10817594800,300,True,Accept
10276121715,220,False,Accept
10927735798,280,True,Accept
10918398905,260,False,Accept
10445577040,310,True,Accept
10576464497,260,False,Accept
10551375939,260,False,Accept
10651876025,250,False,Accept
10658346565,260,False,Accept
10291338394,260,False,Accept
10054695717,230,False,Accept
10862404790,250,False,Accept
10686185522,260,False,Accept
10047233552,290,True,Decline
10900602496,250,False,Accept
10786511036,230,False,Accept
10542690140,220,False,Decline
10410393360,230,False,Accept
10040660006,250,False,Accept
10329103650,300,True,Accept
10367533969,260,False,Accept
10870537280,290,True,Accept
10590983990,190,False,Decline
10111691613,310,True,Accept
10448759571,300,True,Accept
10984979220,300,True,Accept
10811356071,280,True,Accept
10471118628,220,False,Decline
10440215941,200,False,Accept
10764619684,210,False,Accept
10358065690,290,True,Accept
10759132499,290,True,Accept
10720658298,240,False,Accept
10767537080,220,False,Accept
10304199279,280,True,Accept
10624790190,250,False,Accept
10632361675,290,True,Accept
10351717404,290,True,Accept
10119739203,230,False,Accept
10195069373,200,False,Accept
10706687549,290,True,Accept
10999099323,270,True,Accept
10567799636,300,True,Accept
10681474966,260,False,Accept
10468223026,260,False,Accept
10130646342,240,False,Accept
10895907701,290,True,Accept
10218104045,280,True,Accept
10849884965,300,True,Accept
10752589044,280,True,Accept
10088193868,230,False,Accept
10603633115,250,False,Accept
10846304787,280,True,Accept
10657566526,270,True,Accept
10277599026,270,True,Accept
10569569158,280,True,Accept
10359291590,300,True,Accept
10197912479,250,False,Accept
10285920764,230,False,Decline
10131406261,190,False,Accept
10846478756,300,True,Accept
10080049007,220,False,Decline
10468245559,300,True,Accept
10626258813,260,False,Accept
10155884053,200,False,Accept
10800881401,270,True,Accept
10540806427,290,True,Accept
10344764549,270,True,Accept
10756886604,220,False,Accept
10150187790,280,True,Accept
10710816619,240,False,Accept
10964353482,280,True,Accept
10866727801,270,True,Accept
10316546478,280,True,Accept
10272623209,300,True,Accept
10394590202,280,True,Accept
10860287919,280,True,Accept
10456951099,250,False,Accept
10515184315,260,False,Decline
10564558779,200,False,Accept
10878746719,220,False,Accept
10102640107,220,False,Accept
10477063176,300,True,Accept
10929429810,310,True,Accept
10910964766,210,False,Decline
10690663219,260,False,Accept
10160603233,310,True,Accept
10208031775,220,False,Accept
10995538539,290,True,Accept
10793801004,280,True,Accept
10253533798,260,False,Accept
10386855463,170,False,Decline
10931981586,240,False,Accept
10877395909,270,True,Accept
10017063969,240,False,Accept
10477146675,270,True,Accept
10360842407,250,False,Accept
10016259407,200,False,Accept
10784139044,200,False,Accept
10016892099,300,True,Accept
10364348304,270,True,Accept
10074768093,320,True,Accept
10577991644,230,False,Accept
10179101513,250,False,Accept
10216550221,270,True,Accept
10939585443,310,True,Accept
10651674023,200,False,Accept
10554478580,290,True,Accept
10684423720,300,True,Accept
10174170009,230,False,Accept
10146510772,280,True,Accept
10443381193,210,False,Accept
10593683947,220,False,Accept
10197836525,260,False,Accept
10084905348,260,False,Accept
10450412520,250,False,Accept
10405492583,230,False,Accept
10909074857,230,False,Accept
10723761631,280,True,Accept
10599509698,300,True,Accept
10376458849,240,False,Accept
10843191623,300,True,Accept
10081161351,260,False,Accept
10900130371,260,False,Accept
10278914414,270,True,Accept
10162283329,300,True,Accept
10740379650,320,True,Accept
10511959195,290,True,Accept
10727024861,300,True,Accept
10333756261,270,True,Accept
10838983778,230,False,Decline
10457709352,220,False,Accept
10952897373,280,True,Accept
10273884811,310,True,Accept
10960486526,290,True,Accept
10750723710,320,True,Accept
10226935200,290,True,Accept
10659072357,260,False,Accept
10055089390,240,False,Accept
10440810725,310,True,Accept
10893962542,300,True,Accept
10952589498,300,True,Accept
10120556323,280,True,Accept
10384196917,310,True,Accept
10764739868,200,False,Accept
10152669061,280,True,Accept
10458009498,300,True,Accept
10741313100,240,False,Accept
10882113878,250,False,Accept
10822687068,220,False,Accept
10137816579,260,False,Accept
10442841448,310,True,Accept
10340938796,270,True,Accept
10757842747,280,True,Accept
10765332369,300,True,Accept
10460833696,300,True,Accept
10770551055,290,True,Accept
10262604519,220,False,Accept
10378189414,190,False,Accept
10313840707,260,False,Accept
10583972542,210,False,Accept
10568447037,260,False,Accept
10545593060,200,False,Accept
10603890868,280,True,Accept
10649433090,300,True,Accept
10112758794,240,False,Decline
10956461183,250,False,Accept
10885937876,270,True,Accept
10603675866,290,True,Accept
10324060296,300,True,Accept
10987348563,200,False,Accept
10176627236,310,True,Accept
10745060991,220,False,Accept
10571018225,280,True,Accept
10907589098,300,True,Accept
10944309962,300,True,Accept
10913609594,280,True,Accept
10835792830,290,True,Accept
10750106438,290,True,Accept
10880709330,270,True,Accept
10615568405,190,False,Accept
10675853749,270,True,Accept
10277943610,200,False,Decline
10985117731,300,True,Accept
10735350578,220,False,Accept
10126635649,260,False,Accept
10981383042,250,False,Accept
10738600744,310,True,Accept
10996570013,190,False,Decline
10369935840,280,True,Accept
10643526933,280,True,Accept
10223990565,320,True,Accept
10094474216,220,False,Decline
10252553869,240,False,Accept
10218196917,260,False,Accept
10898977000,180,False,Decline
10404330922,260,False,Accept
10194804036,250,False,Accept
10560358229,230,False,Accept
10514612592,240,False,Accept
10028612803,260,False,Decline
10395449597,220,False,Decline
10556986443,310,True,Accept
10373577853,210,False,Accept
10199910571,250,False,Accept
10429751183,270,True,Decline
10455274046,270,True,Accept
10632989702,220,False,Accept
10979333257,240,False,Accept
10205776718,300,True,Accept
10769898573,300,True,Accept
10100117229,240,False,Accept
10635959012,280,True,Accept
10960964113,220,False,Decline
10346515019,280,True,Accept
10075642355,270,True,Decline
10554156309,320,True,Accept
10941547070,200,False,Decline
10305616968,240,False,Accept
10180202172,320,True,Accept
10598961757,270,True,Accept
10235174645,300,True,Accept
10790016226,270,True,Accept
10384029288,270,True,Accept
10989066812,290,True,Decline
10140059505,250,False,Decline
10953286478,270,True,Accept
10149805366,270,True,Accept
10122818993,260,False,Accept
10767147698,200,False,Accept
10394459268,290,True,Accept
10339840442,270,True,Accept
10453623908,220,False,Accept
10153362986,250,False,Accept
10269959454,260,False,Accept
10010062116,300,True,Accept
10577603899,230,False,Accept
10002179604,280,True,Accept
10908292882,260,False,Accept
10882595728,270,True,Accept
10114822583,290,True,Accept
10441662886,310,True,Accept
10330792443,280,True,Accept
10721653940,290,True,Accept
10952127173,220,False,Accept
10004570692,200,False,Accept
10871539711,240,False,Accept
10102934721,310,True,Accept
10708940954,200,False,Accept
10335018255,250,False,Decline
10146262262,290,True,Accept
10533828542,290,True,Accept
10509826637,310,True,Accept
10796009589,190,False,Accept
10939319030,270,True,Accept
10251727881,230,False,Accept
10321873109,300,True,Accept
10848200183,190,False,Accept
10779192831,230,False,Accept
10146101452,270,True,Accept
10180950519,240,False,Accept
10963213663,220,False,Accept
10294877916,290,True,Accept
10279042373,220,False,Accept
10618200249,220,False,Accept
10716515741,220,False,Accept
10051631748,240,False,Accept
10880040377,220,False,Accept
10327140676,210,False,Accept
10919503260,310,True,Accept
10712483031,270,True,Accept
10182090729,310,True,Accept
10935682937,270,True,Accept
10381658426,280,True,Accept
10697577724,260,False,Accept
10349440821,270,True,Accept
10582508274,240,False,Accept
10734082598,220,False,Accept
10103508883,270,True,Accept
10979730153,310,True,Accept
10604157899,260,False,Accept
10979062391,290,True,Accept
10440776458,230,False,Accept
10549637227,240,False,Accept
10984400494,260,False,Accept
